,time,orientation_Pelvis_R,orientation_Pelvis_i,orientation_Pelvis_j,orientation_Pelvis_k,orientation_L5_R,orientation_L5_i,orientation_L5_j,orientation_L5_k,orientation_L3_R,orientation_L3_i,orientation_L3_j,orientation_L3_k,orientation_T12_R,orientation_T12_i,orientation_T12_j,orientation_T12_k,orientation_T8_R,orientation_T8_i,orientation_T8_j,orientation_T8_k,orientation_Neck_R,orientation_Neck_i,orientation_Neck_j,orientation_Neck_k,orientation_Head_R,orientation_Head_i,orientation_Head_j,orientation_Head_k,orientation_RightShoulder_R,orientation_RightShoulder_i,orientation_RightShoulder_j,orientation_RightShoulder_k,orientation_RightUpperArm_R,orientation_RightUpperArm_i,orientation_RightUpperArm_j,orientation_RightUpperArm_k,orientation_RightForeArm_R,orientation_RightForeArm_i,orientation_RightForeArm_j,orientation_RightForeArm_k,orientation_RightHand_R,orientation_RightHand_i,orientation_RightHand_j,orientation_RightHand_k,orientation_LeftShoulder_R,orientation_LeftShoulder_i,orientation_LeftShoulder_j,orientation_LeftShoulder_k,orientation_LeftUpperArm_R,orientation_LeftUpperArm_i,orientation_LeftUpperArm_j,orientation_LeftUpperArm_k,orientation_LeftForeArm_R,orientation_LeftForeArm_i,orientation_LeftForeArm_j,orientation_LeftForeArm_k,orientation_LeftHand_R,orientation_LeftHand_i,orientation_LeftHand_j,orientation_LeftHand_k,position_Pelvis_X,position_Pelvis_Y,position_Pelvis_Z,position_L5_X,position_L5_Y,position_L5_Z,position_L3_X,position_L3_Y,position_L3_Z,position_T12_X,position_T12_Y,position_T12_Z,position_T8_X,position_T8_Y,position_T8_Z,position_Neck_X,position_Neck_Y,position_Neck_Z,position_Head_X,position_Head_Y,position_Head_Z,position_RightShoulder_X,position_RightShoulder_Y,position_RightShoulder_Z,position_RightUpperArm_X,position_RightUpperArm_Y,position_RightUpperArm_Z,position_RightForeArm_X,position_RightForeArm_Y,position_RightForeArm_Z,position_RightHand_X,position_RightHand_Y,position_RightHand_Z,position_LeftShoulder_X,position_LeftShoulder_Y,position_LeftShoulder_Z,position_LeftUpperArm_X,position_LeftUpperArm_Y,position_LeftUpperArm_Z,position_LeftForeArm_X,position_LeftForeArm_Y,position_LeftForeArm_Z,position_LeftHand_X,position_LeftHand_Y,position_LeftHand_Z,velocity_Pelvis_X,velocity_Pelvis_Y,velocity_Pelvis_Z,velocity_L5_X,velocity_L5_Y,velocity_L5_Z,velocity_L3_X,velocity_L3_Y,velocity_L3_Z,velocity_T12_X,velocity_T12_Y,velocity_T12_Z,velocity_T8_X,velocity_T8_Y,velocity_T8_Z,velocity_Neck_X,velocity_Neck_Y,velocity_Neck_Z,velocity_Head_X,velocity_Head_Y,velocity_Head_Z,velocity_RightShoulder_X,velocity_RightShoulder_Y,velocity_RightShoulder_Z,velocity_RightUpperArm_X,velocity_RightUpperArm_Y,velocity_RightUpperArm_Z,velocity_RightForeArm_X,velocity_RightForeArm_Y,velocity_RightForeArm_Z,velocity_RightHand_X,velocity_RightHand_Y,velocity_RightHand_Z,velocity_LeftShoulder_X,velocity_LeftShoulder_Y,velocity_LeftShoulder_Z,velocity_LeftUpperArm_X,velocity_LeftUpperArm_Y,velocity_LeftUpperArm_Z,velocity_LeftForeArm_X,velocity_LeftForeArm_Y,velocity_LeftForeArm_Z,velocity_LeftHand_X,velocity_LeftHand_Y,velocity_LeftHand_Z,acceleration_Pelvis_X,acceleration_Pelvis_Y,acceleration_Pelvis_Z,acceleration_L5_X,acceleration_L5_Y,acceleration_L5_Z,acceleration_L3_X,acceleration_L3_Y,acceleration_L3_Z,acceleration_T12_X,acceleration_T12_Y,acceleration_T12_Z,acceleration_T8_X,acceleration_T8_Y,acceleration_T8_Z,acceleration_Neck_X,acceleration_Neck_Y,acceleration_Neck_Z,acceleration_Head_X,acceleration_Head_Y,acceleration_Head_Z,acceleration_RightShoulder_X,acceleration_RightShoulder_Y,acceleration_RightShoulder_Z,acceleration_RightUpperArm_X,acceleration_RightUpperArm_Y,acceleration_RightUpperArm_Z,acceleration_RightForeArm_X,acceleration_RightForeArm_Y,acceleration_RightForeArm_Z,acceleration_RightHand_X,acceleration_RightHand_Y,acceleration_RightHand_Z,acceleration_LeftShoulder_X,acceleration_LeftShoulder_Y,acceleration_LeftShoulder_Z,acceleration_LeftUpperArm_X,acceleration_LeftUpperArm_Y,acceleration_LeftUpperArm_Z,acceleration_LeftForeArm_X,acceleration_LeftForeArm_Y,acceleration_LeftForeArm_Z,acceleration_LeftHand_X,acceleration_LeftHand_Y,acceleration_LeftHand_Z,angularVelocity_Pelvis_X,angularVelocity_Pelvis_Y,angularVelocity_Pelvis_Z,angularVelocity_L5_X,angularVelocity_L5_Y,angularVelocity_L5_Z,angularVelocity_L3_X,angularVelocity_L3_Y,angularVelocity_L3_Z,angularVelocity_T12_X,angularVelocity_T12_Y,angularVelocity_T12_Z,angularVelocity_T8_X,angularVelocity_T8_Y,angularVelocity_T8_Z,angularVelocity_Neck_X,angularVelocity_Neck_Y,angularVelocity_Neck_Z,angularVelocity_Head_X,angularVelocity_Head_Y,angularVelocity_Head_Z,angularVelocity_RightShoulder_X,angularVelocity_RightShoulder_Y,angularVelocity_RightShoulder_Z,angularVelocity_RightUpperArm_X,angularVelocity_RightUpperArm_Y,angularVelocity_RightUpperArm_Z,angularVelocity_RightForeArm_X,angularVelocity_RightForeArm_Y,angularVelocity_RightForeArm_Z,angularVelocity_RightHand_X,angularVelocity_RightHand_Y,angularVelocity_RightHand_Z,angularVelocity_LeftShoulder_X,angularVelocity_LeftShoulder_Y,angularVelocity_LeftShoulder_Z,angularVelocity_LeftUpperArm_X,angularVelocity_LeftUpperArm_Y,angularVelocity_LeftUpperArm_Z,angularVelocity_LeftForeArm_X,angularVelocity_LeftForeArm_Y,angularVelocity_LeftForeArm_Z,angularVelocity_LeftHand_X,angularVelocity_LeftHand_Y,angularVelocity_LeftHand_Z,angularAcceleration_Pelvis_X,angularAcceleration_Pelvis_Y,angularAcceleration_Pelvis_Z,angularAcceleration_L5_X,angularAcceleration_L5_Y,angularAcceleration_L5_Z,angularAcceleration_L3_X,angularAcceleration_L3_Y,angularAcceleration_L3_Z,angularAcceleration_T12_X,angularAcceleration_T12_Y,angularAcceleration_T12_Z,angularAcceleration_T8_X,angularAcceleration_T8_Y,angularAcceleration_T8_Z,angularAcceleration_Neck_X,angularAcceleration_Neck_Y,angularAcceleration_Neck_Z,angularAcceleration_Head_X,angularAcceleration_Head_Y,angularAcceleration_Head_Z,angularAcceleration_RightShoulder_X,angularAcceleration_RightShoulder_Y,angularAcceleration_RightShoulder_Z,angularAcceleration_RightUpperArm_X,angularAcceleration_RightUpperArm_Y,angularAcceleration_RightUpperArm_Z,angularAcceleration_RightForeArm_X,angularAcceleration_RightForeArm_Y,angularAcceleration_RightForeArm_Z,angularAcceleration_RightHand_X,angularAcceleration_RightHand_Y,angularAcceleration_RightHand_Z,angularAcceleration_LeftShoulder_X,angularAcceleration_LeftShoulder_Y,angularAcceleration_LeftShoulder_Z,angularAcceleration_LeftUpperArm_X,angularAcceleration_LeftUpperArm_Y,angularAcceleration_LeftUpperArm_Z,angularAcceleration_LeftForeArm_X,angularAcceleration_LeftForeArm_Y,angularAcceleration_LeftForeArm_Z,angularAcceleration_LeftHand_X,angularAcceleration_LeftHand_Y,angularAcceleration_LeftHand_Z,sensorFreeAcceleration_Pelvis_X,sensorFreeAcceleration_Pelvis_Y,sensorFreeAcceleration_Pelvis_Z,sensorFreeAcceleration_T8_X,sensorFreeAcceleration_T8_Y,sensorFreeAcceleration_T8_Z,sensorFreeAcceleration_Head_X,sensorFreeAcceleration_Head_Y,sensorFreeAcceleration_Head_Z,sensorFreeAcceleration_RightShoulder_X,sensorFreeAcceleration_RightShoulder_Y,sensorFreeAcceleration_RightShoulder_Z,sensorFreeAcceleration_RightUpperArm_X,sensorFreeAcceleration_RightUpperArm_Y,sensorFreeAcceleration_RightUpperArm_Z,sensorFreeAcceleration_RightForeArm_X,sensorFreeAcceleration_RightForeArm_Y,sensorFreeAcceleration_RightForeArm_Z,sensorFreeAcceleration_RightHand_X,sensorFreeAcceleration_RightHand_Y,sensorFreeAcceleration_RightHand_Z,sensorFreeAcceleration_LeftShoulder_X,sensorFreeAcceleration_LeftShoulder_Y,sensorFreeAcceleration_LeftShoulder_Z,sensorFreeAcceleration_LeftUpperArm_X,sensorFreeAcceleration_LeftUpperArm_Y,sensorFreeAcceleration_LeftUpperArm_Z,sensorFreeAcceleration_LeftForeArm_X,sensorFreeAcceleration_LeftForeArm_Y,sensorFreeAcceleration_LeftForeArm_Z,sensorFreeAcceleration_LeftHand_X,sensorFreeAcceleration_LeftHand_Y,sensorFreeAcceleration_LeftHand_Z,sensorMagneticField_Pelvis_X,sensorMagneticField_Pelvis_Y,sensorMagneticField_Pelvis_Z,sensorMagneticField_T8_X,sensorMagneticField_T8_Y,sensorMagneticField_T8_Z,sensorMagneticField_Head_X,sensorMagneticField_Head_Y,sensorMagneticField_Head_Z,sensorMagneticField_RightShoulder_X,sensorMagneticField_RightShoulder_Y,sensorMagneticField_RightShoulder_Z,sensorMagneticField_RightUpperArm_X,sensorMagneticField_RightUpperArm_Y,sensorMagneticField_RightUpperArm_Z,sensorMagneticField_RightForeArm_X,sensorMagneticField_RightForeArm_Y,sensorMagneticField_RightForeArm_Z,sensorMagneticField_RightHand_X,sensorMagneticField_RightHand_Y,sensorMagneticField_RightHand_Z,sensorMagneticField_LeftShoulder_X,sensorMagneticField_LeftShoulder_Y,sensorMagneticField_LeftShoulder_Z,sensorMagneticField_LeftUpperArm_X,sensorMagneticField_LeftUpperArm_Y,sensorMagneticField_LeftUpperArm_Z,sensorMagneticField_LeftForeArm_X,sensorMagneticField_LeftForeArm_Y,sensorMagneticField_LeftForeArm_Z,sensorMagneticField_LeftHand_X,sensorMagneticField_LeftHand_Y,sensorMagneticField_LeftHand_Z,sensorOrientation_Pelvis_R,sensorOrientation_Pelvis_i,sensorOrientation_Pelvis_j,sensorOrientation_Pelvis_k,sensorOrientation_T8_R,sensorOrientation_T8_i,sensorOrientation_T8_j,sensorOrientation_T8_k,sensorOrientation_Head_R,sensorOrientation_Head_i,sensorOrientation_Head_j,sensorOrientation_Head_k,sensorOrientation_RightShoulder_R,sensorOrientation_RightShoulder_i,sensorOrientation_RightShoulder_j,sensorOrientation_RightShoulder_k,sensorOrientation_RightUpperArm_R,sensorOrientation_RightUpperArm_i,sensorOrientation_RightUpperArm_j,sensorOrientation_RightUpperArm_k,sensorOrientation_RightForeArm_R,sensorOrientation_RightForeArm_i,sensorOrientation_RightForeArm_j,sensorOrientation_RightForeArm_k,sensorOrientation_RightHand_R,sensorOrientation_RightHand_i,sensorOrientation_RightHand_j,sensorOrientation_RightHand_k,sensorOrientation_LeftShoulder_R,sensorOrientation_LeftShoulder_i,sensorOrientation_LeftShoulder_j,sensorOrientation_LeftShoulder_k,sensorOrientation_LeftUpperArm_R,sensorOrientation_LeftUpperArm_i,sensorOrientation_LeftUpperArm_j,sensorOrientation_LeftUpperArm_k,sensorOrientation_LeftForeArm_R,sensorOrientation_LeftForeArm_i,sensorOrientation_LeftForeArm_j,sensorOrientation_LeftForeArm_k,sensorOrientation_LeftHand_R,sensorOrientation_LeftHand_i,sensorOrientation_LeftHand_j,sensorOrientation_LeftHand_k,jointAngle_jL5S1_X,jointAngle_jL5S1_Y,jointAngle_jL5S1_Z,jointAngle_jL4L3_X,jointAngle_jL4L3_Y,jointAngle_jL4L3_Z,jointAngle_jL1T12_X,jointAngle_jL1T12_Y,jointAngle_jL1T12_Z,jointAngle_jT9T8_X,jointAngle_jT9T8_Y,jointAngle_jT9T8_Z,jointAngle_jT1C7_X,jointAngle_jT1C7_Y,jointAngle_jT1C7_Z,jointAngle_jC1Head_X,jointAngle_jC1Head_Y,jointAngle_jC1Head_Z,jointAngle_jRightT4Shoulder_X,jointAngle_jRightT4Shoulder_Y,jointAngle_jRightT4Shoulder_Z,jointAngle_jRightShoulder_X,jointAngle_jRightShoulder_Y,jointAngle_jRightShoulder_Z,jointAngle_jRightElbow_X,jointAngle_jRightElbow_Y,jointAngle_jRightElbow_Z,jointAngle_jRightWrist_X,jointAngle_jRightWrist_Y,jointAngle_jRightWrist_Z,jointAngle_jLeftT4Shoulder_X,jointAngle_jLeftT4Shoulder_Y,jointAngle_jLeftT4Shoulder_Z,jointAngle_jLeftShoulder_X,jointAngle_jLeftShoulder_Y,jointAngle_jLeftShoulder_Z,jointAngle_jLeftElbow_X,jointAngle_jLeftElbow_Y,jointAngle_jLeftElbow_Z,jointAngle_jLeftWrist_X,jointAngle_jLeftWrist_Y,jointAngle_jLeftWrist_Z,jointAngleXZY_jL5S1_X,jointAngleXZY_jL5S1_Y,jointAngleXZY_jL5S1_Z,jointAngleXZY_jL4L3_X,jointAngleXZY_jL4L3_Y,jointAngleXZY_jL4L3_Z,jointAngleXZY_jL1T12_X,jointAngleXZY_jL1T12_Y,jointAngleXZY_jL1T12_Z,jointAngleXZY_jT9T8_X,jointAngleXZY_jT9T8_Y,jointAngleXZY_jT9T8_Z,jointAngleXZY_jT1C7_X,jointAngleXZY_jT1C7_Y,jointAngleXZY_jT1C7_Z,jointAngleXZY_jC1Head_X,jointAngleXZY_jC1Head_Y,jointAngleXZY_jC1Head_Z,jointAngleXZY_jRightT4Shoulder_X,jointAngleXZY_jRightT4Shoulder_Y,jointAngleXZY_jRightT4Shoulder_Z,jointAngleXZY_jRightShoulder_X,jointAngleXZY_jRightShoulder_Y,jointAngleXZY_jRightShoulder_Z,jointAngleXZY_jRightElbow_X,jointAngleXZY_jRightElbow_Y,jointAngleXZY_jRightElbow_Z,jointAngleXZY_jRightWrist_X,jointAngleXZY_jRightWrist_Y,jointAngleXZY_jRightWrist_Z,jointAngleXZY_jLeftT4Shoulder_X,jointAngleXZY_jLeftT4Shoulder_Y,jointAngleXZY_jLeftT4Shoulder_Z,jointAngleXZY_jLeftShoulder_X,jointAngleXZY_jLeftShoulder_Y,jointAngleXZY_jLeftShoulder_Z,jointAngleXZY_jLeftElbow_X,jointAngleXZY_jLeftElbow_Y,jointAngleXZY_jLeftElbow_Z,jointAngleXZY_jLeftWrist_X,jointAngleXZY_jLeftWrist_Y,jointAngleXZY_jLeftWrist_Z,centerOfMass_X,centerOfMass_Y,centerOfMass_Z
0,0,0.7243640000,-0.0789140000,-0.0667380000,-0.6816280000,0.7208110000,-0.0292310000,-0.0189630000,-0.6922550000,0.7181020000,-0.0070890000,0.0023140000,-0.6958980000,0.7147010000,0.0150600000,0.0235880000,-0.6988700000,0.7116980000,0.0316630000,0.0395310000,-0.7006570000,0.6771970000,0.1500920000,0.1383690000,-0.7069160000,0.6395110000,0.1439820000,0.1055500000,-0.7477660000,0.6723820000,0.0535540000,-0.0197730000,-0.7380000000,-0.5280030000,-0.3584110000,0.2555040000,0.7262720000,0.9322740000,0.3325180000,-0.1172170000,-0.0809790000,0.9618660000,0.2282650000,-0.1506860000,0.0014270000,0.7019480000,-0.0026800000,0.1355430000,-0.6992070000,0.3875770000,-0.5116640000,0.4388760000,-0.6287860000,-0.1384380000,0.5058980000,-0.3978480000,0.7527410000,0.1864630000,-0.3782790000,0.1117020000,-0.8998110000,0,0,1.2500000000,0.0009850000,0.0196170000,1.3411180000,0.0022650000,0.0252020000,1.4356350000,0.0033930000,0.0257980000,1.5211530000,0.0044770000,0.0211370000,1.6065460000,0.0058550000,0.0094930000,1.7218520000,0.0035890000,-0.0273910000,1.8031800000,-0.0199710000,0.0149710000,1.6716310000,-0.1566120000,0.0280850000,1.6576680000,-0.3460040000,0.1292590000,1.4144840000,-0.3653630000,-0.0734520000,1.2453210000,0.0304430000,0.0157790000,1.6711100000,0.1657800000,0.0188410000,1.6444390000,0.1782020000,-0.0831360000,1.3367220000,0.1268210000,-0.2539020000,1.1410630000,0,0,0,0.0244350000,-0.0002070000,0.1044860000,0.0244350000,-0.0002070000,0.1044860000,0.0244350000,-0.0002070000,0.1044860000,-0.0028270000,-0.0177610000,-0.0068660000,0.0244350000,-0.0002070000,0.1044860000,0.0062110000,-0.0207290000,0.0013750000,-0.0179680000,-0.0460130000,-0.0104780000,0.0165390000,-0.0466730000,-0.0135110000,-0.0010410000,-0.0614170000,-0.0294640000,0.0018390000,-0.0595970000,-0.0339350000,0.0007010000,-0.0155110000,-0.0066910000,0.0081030000,-0.0106440000,-0.0142780000,0.0073780000,-0.0120200000,-0.0117040000,0.0071250000,-0.0075880000,-0.0117460000,0,0,0,-0.0010390000,0.0119160000,-0.0056380000,-0.0015010000,0.0172130000,-0.0081440000,-0.0019620000,0.0225090000,-0.0106500000,-0.0023080000,0.0264810000,-0.0125300000,0.0052820000,-0.0008940000,-0.0089510000,0.0193790000,-0.0517330000,-0.0023040000,0.0861040000,0.0804570000,-0.0033860000,-0.0503280000,0.0875900000,-0.0725910000,0.0521910000,0.0105850000,0.0459330000,0.0888630000,0.0759710000,0.0553390000,-0.0111690000,0.0372000000,0.0055340000,0.0054160000,0.0376810000,0.0360210000,-0.0569940000,-0.0085350000,-0.0052640000,-0.0569600000,0.0120790000,-0.0033460000,0.0015020000,0.0013700000,0.0014570000,-0.0007810000,0.0041630000,0.0016330000,-0.0017950000,0.0054040000,0.0017120000,-0.0028100000,0.0066450000,0.0017900000,-0.0035710000,0.0075760000,0.0018490000,-0.0089810000,0.0038860000,0.0017250000,-0.0190290000,-0.0029690000,0.0014950000,-0.0024100000,-0.0016270000,0.0023560000,0.0077850000,0.0111140000,-0.0082840000,0.0112680000,0.0090510000,-0.0021560000,-0.0020010000,0.0057050000,0.0021390000,-0.0042250000,0.0014490000,-0.0077450000,0.0045710000,-0.0036430000,-0.0014920000,0.0031060000,-0.0003170000,-0.0025490000,0.0042250000,0.0068960000,0.0019630000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0000000000,-0.0000000000,-0.0023050000,0.0264840000,-0.0125360000,0.0193790000,-0.0517470000,-0.0023400000,0.0861050000,0.0804570000,-0.0033860000,-0.0503040000,0.0875830000,-0.0725800000,0.0521780000,0.0106080000,0.0459620000,0.0888630000,0.0759720000,0.0553390000,-0.0111740000,0.0371980000,0.0055370000,0.0054160000,0.0376810000,0.0360240000,-0.0569930000,-0.0085330000,-0.0052630000,-0.0569630000,0.0120810000,-0.0033460000,-0.6215820000,0.5441890000,-0.0480960000,0.5964360000,0.5065920000,-0.0207520000,0.6958010000,-0.0764160000,-0.2973630000,-0.4052730000,-0.4206540000,-0.5266110000,0.1833500000,0.3330080000,-0.7150880000,-0.2224120000,-0.6298830000,-0.5705570000,-0.3095700000,-0.0817870000,-0.6455080000,0.4545900000,0.5136720000,-0.3769530000,0.6872560000,0.4396970000,0.1306150000,-0.3530270000,-0.7829590000,-0.1711430000,-0.8088380000,0.3449710000,-0.1987300000,0.5945620000,-0.4617220000,-0.4467160000,-0.4834810000,0.4945550000,0.4345430000,0.5151120000,-0.5488600000,0.1490400000,0.7487510000,-0.0200330000,-0.6455680000,0.0724660000,0.0343540000,-0.4128630000,-0.9072560000,0.0415210000,-0.4316190000,-0.1814810000,0.8826350000,0.6838030000,0.2207630000,-0.1227040000,0.6845590000,0.0287000000,-0.1271290000,-0.1067110000,0.9857120000,0.9108070000,-0.4046610000,0.0543360000,-0.0610610000,0.7258830000,0.1312060000,0.5872620000,-0.3331700000,0.6761230000,0.4060580000,-0.1283150000,0.6012570000,0.1485120000,-0.3088080000,0.1495000000,-0.9274870000,0.3548550000,-1.0857240000,7.9186150000,0.1391650000,-0.4885520000,3.5201920000,0.1391650000,-0.4885520000,3.5201920000,0.1015640000,-0.3672300000,2.6402560000,2.3327900000,-2.7774310000,17.7264440000,3.3167830000,-5.8586350000,-3.3223280000,-6.6939790000,-6.1021800000,3.4033900000,43.1289100000,-9.3692590000,-17.4010700000,-19.1491760000,133.9617740000,72.5791970000,11.6225190000,-2.1529200000,-11.1412510000,-10.4311100000,1.6585980000,-5.2972660000,12.3532350000,14.9510950000,29.7803470000,-9.0993260000,106.9683610000,24.8015180000,12.5588080000,9.4613090000,-36.1430840000,0.3582710000,-1.1350820000,7.9184630000,0.1394280000,-0.4971130000,3.5201820000,0.1394280000,-0.4971130000,3.5201820000,0.1016720000,-0.3719130000,2.6402520000,2.4489310000,-3.5228570000,17.7112670000,3.3223540000,-5.6662010000,-3.3167560000,-6.7056980000,-5.7049980000,3.3801620000,44.4696360000,2.7237870000,-12.6067480000,-49.2325870000,-179.7663900000,64.3344240000,11.8395220000,0.1191610000,-10.9099800000,-10.4748630000,0.6968600000,-5.2094760000,14.1619750000,7.9713310000,29.0240600000,-10.0060160000,111.1480490000,24.4687770000,15.4221790000,18.4851880000,-35.1480890000,-0.0068100000,-0.0354020000,1.2406780000
